,Track_duration,Popularity,Danceability,Energy,Key,Loudness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Year
4946,182400,0,0.168,0.326,5,-9.981,0.721,0.0006,0.316,0.322,174.794,1960
4947,192190,80,0.688,0.702,7,-4.792,0.0215,0.0,0.128,0.74,94.006,2015
4948,140133,13,0.526,0.578,6,-5.626,0.431,0.0,0.269,0.61,123.841,1970
4949,274891,65,0.559,0.393,0,-11.095,0.717,0.0,0.0532,0.669,90.105,1974
4950,210226,73,0.668,0.725,1,-6.127,0.0102,0.000479,0.0561,0.729,191.944,2016
4951,284800,0,0.947,0.655,5,-4.243,0.0331,0.0,0.0433,0.787,104.485,2005
4952,353760,17,0.799,0.462,0,-11.702,0.00118,8.63e-05,0.239,0.595,117.966,1990
4953,134138,1,0.458,0.825,9,-11.072,0.798,5.7e-05,0.339,0.629,91.614,2013
4954,354320,0,0.524,0.899,0,-11.769,0.0418,0.0935,0.0476,0.406,204.649,1985
4955,192160,0,0.672,0.764,3,-5.109,0.141,0.00358,0.185,0.763,88.867,2017
4956,246440,42,0.591,0.515,6,-6.004,0.36,0.0,0.0723,0.562,113.994,2016
4957,186240,16,0.781,0.419,7,-10.302,0.0546,0.0469,0.0995,0.644,109.503,1966
4958,217040,0,0.419,0.924,9,-4.404,0.00883,0.0229,0.313,0.362,139.977,2009
4959,182000,73,0.423,0.384,9,-12.503,0.729,4.11e-06,0.27,0.521,90.43,1967
4960,196874,0,0.528,0.93,8,-4.139,0.152,0.0,0.356,0.22,127.932,2010
4961,165626,64,0.564,0.722,1,-5.59,0.162,0.0,0.0931,0.276,99.083,2018
4962,294546,33,0.509,0.903,0,-5.214,0.0304,0.0,0.126,0.499,83.912,2004
4963,216200,0,0.653,0.803,0,-5.674,0.355,0.0,0.291,0.808,91.911,2004
4964,240866,61,0.658,0.963,1,-3.283,0.00283,2.38e-06,0.951,0.793,134.798,2007
4965,267080,71,0.202,0.644,11,-5.212,0.0979,0.0,0.109,0.252,85.04,1983
4966,204466,0,0.642,0.702,5,-6.953,0.0279,0.0,0.105,0.802,120.248,2010
4967,200173,71,0.562,0.403,1,-5.441,0.78,0.0,0.094,0.548,82.518,2023
4968,184826,0,0.657,0.588,8,-6.005,0.0252,0.0,0.087,0.105,118.022,2007
4969,245226,32,0.695,0.168,7,-23.092,0.89,0.0263,0.121,0.557,117.946,1992
4970,223733,42,0.653,0.754,0,-8.179,0.11,0.000127,0.754,0.708,133.751,1977
4971,210840,12,0.48,0.835,4,-2.121,0.017,0.0,0.372,0.565,145.546,2012
4972,271520,32,0.723,0.474,9,-6.299,0.492,0.0,0.139,0.445,123.986,2002
4973,291685,76,0.655,0.606,7,-10.385,0.0603,0.0789,0.0757,0.765,110.061,1975
4974,186333,64,0.393,0.588,9,-6.68,0.345,0.0,0.134,0.728,203.145,1974
4975,196000,30,0.438,0.613,0,-7.761,0.328,0.00208,0.744,0.692,128.018,2002
4976,180047,22,0.729,0.586,1,-6.564,0.246,0.0,0.11,0.581,105.929,2019
4977,232013,7,0.659,0.397,4,-11.019,0.501,0.0,0.163,0.484,118.96,2008
4978,209462,0,0.527,0.707,0,-3.888,0.246,3.81e-06,0.115,0.426,119.887,2016
4979,189693,0,0.55,0.753,6,-4.003,0.000665,7.74e-06,0.0921,0.841,139.048,2010
4980,171546,64,0.668,0.905,6,-5.395,0.00232,0.0331,0.141,0.667,128.658,2004
4981,173710,54,0.822,0.577,5,-6.449,0.264,0.0,0.265,0.496,110.005,2020
4982,254640,64,0.637,0.929,5,-6.03,0.063,0.00796,0.318,0.604,136.482,2001
4983,142506,50,0.529,0.861,11,-10.581,0.292,0.225,0.314,0.387,96.52,1966
4984,201626,69,0.541,0.812,4,-3.764,0.203,0.0,0.42,0.607,141.056,2009
4985,235613,0,0.781,0.526,6,-6.985,0.0619,0.0,0.0457,0.662,94.992,2012
4986,275466,8,0.523,0.758,2,-9.81,0.133,0.0,0.0952,0.766,135.437,1972
4987,228466,32,0.664,0.419,0,-12.036,0.0288,9.67e-05,0.331,0.555,100.47,1974
4988,193795,68,0.483,0.361,0,-7.889,0.832,4.66e-06,0.098,0.307,171.649,2020
4989,176346,83,0.38,0.988,1,-2.042,2.64e-05,7.86e-05,0.368,0.769,186.113,2004
4990,220196,70,0.748,0.74,8,-6.01,0.0107,2.18e-05,0.101,0.518,121.004,2021
4991,160080,0,0.448,0.52,5,-5.854,0.698,0.0,0.186,0.537,90.277,2003
4992,177524,83,0.578,0.912,1,-3.929,0.0166,0.00362,0.273,0.68,127.87,2022
4993,215186,72,0.826,0.668,3,-6.329,0.223,6.92e-05,0.167,0.534,118.99,2012
4994,165653,2,0.557,0.615,6,-10.638,0.5,0.0,0.487,0.82,104.475,2009
4995,210066,41,0.465,0.408,9,-12.854,0.318,0.0,0.255,0.371,78.965,1980
4996,231640,49,0.566,0.672,4,-7.112,0.0913,0.0,0.246,0.299,120.001,2007
4997,219200,80,0.647,0.785,7,-5.414,0.0561,0.0,0.148,0.943,160.015,2014
4998,194906,59,0.48,0.832,11,-5.663,0.137,0.0,0.354,0.648,186.875,2007
4999,251631,59,0.489,0.835,0,-4.448,0.00746,0.0,0.146,0.444,145.885,2017
5000,232400,49,0.393,0.307,9,-7.797,0.879,0.0,0.108,0.275,163.665,2016
5001,257173,62,0.582,0.347,7,-14.769,0.317,0.00678,0.111,0.0797,97.957,2014
5002,180356,0,0.835,0.688,7,-4.855,0.0552,0.0046,0.0716,0.678,124.038,2020
5003,216106,48,0.654,0.924,2,-7.44,0.00309,0.00231,0.316,0.506,101.154,1989
5004,258147,1,0.672,0.792,9,-5.778,0.00363,8.37e-05,0.258,0.551,119.997,2010
5005,192213,80,0.803,0.454,8,-4.802,0.352,0.0,0.0655,0.739,99.99,2006
5006,262733,0,0.541,0.772,7,-3.874,0.0382,8.48e-05,0.0796,0.43,71.201,2008
5007,216013,57,0.719,0.889,7,-4.088,0.00722,0.0,0.0731,0.562,97.987,2011
5008,239066,9,0.557,0.531,7,-8.541,0.227,0.0,0.104,0.108,102.94,2014
5009,255066,0,0.518,0.538,0,-5.818,0.0137,0.000398,0.141,0.687,170.953,2002
5010,396823,59,0.521,0.916,11,-6.822,0.000249,0.00116,0.948,0.398,81.998,1987
5011,140773,31,0.648,0.304,5,-15.691,0.82,0.000104,0.117,0.641,104.774,1962
5012,237500,35,0.859,0.61,10,-10.434,0.237,0.000405,0.196,0.943,139.188,2011
5013,155266,7,0.624,0.432,8,-16.069,0.24,0.00181,0.228,0.913,107.064,1993
5014,219146,24,0.398,0.413,1,-10.934,0.0822,2.54e-05,0.0891,0.331,133.574,1967
5015,245400,33,0.275,0.719,4,-14.178,0.0146,0.0,0.258,0.546,154.997,1986
5016,258342,85,0.641,0.922,2,-4.457,0.0291,0.0,0.0862,0.847,146.078,2012
5017,198440,61,0.87,0.699,5,-5.541,0.245,6.76e-06,0.0588,0.726,126.967,2009
5018,177390,68,0.652,0.453,1,-6.119,0.0507,0.0,0.179,0.432,88.039,2019
5019,237706,0,0.489,0.692,1,-6.672,0.0322,0.00608,0.315,0.527,96.946,2005
5020,195428,51,0.803,0.612,1,-6.27,0.196,0.0,0.111,0.48,140.119,2020
5021,222546,31,0.816,0.885,5,-5.135,0.229,2.19e-06,0.028,0.964,100.018,1982
5022,179440,54,0.658,0.657,0,-7.792,0.592,9.5e-06,0.08,0.888,157.269,1968
5023,238906,1,0.546,0.578,2,-8.745,0.0114,6.54e-05,0.0692,0.819,128.037,1979
5024,193746,50,0.476,0.86,1,-5.976,0.171,0.0309,0.235,0.894,121.715,1966
5025,192040,46,0.741,0.508,4,-15.703,0.0334,2.75e-06,0.12,0.872,116.572,1992
5026,207853,1,0.788,0.859,2,-2.724,0.281,0.0,0.0424,0.822,141.02,2021
5027,148573,0,0.398,0.954,6,-7.373,0.0133,0.000218,0.0891,0.433,157.766,1999
5028,240867,74,0.473,0.518,1,-8.1,0.553,1.26e-06,0.111,0.18,96.129,2016
5029,215506,71,0.471,0.396,8,-6.654,0.77,0.0,0.0729,0.263,149.609,2021
5030,285375,75,0.761,0.781,5,-6.778,0.0681,0.108,0.0607,0.473,123.023,2021
5031,257426,67,0.663,0.746,2,-3.567,0.0697,0.0,0.0929,0.325,102.847,2004
5032,267973,58,0.36,0.905,4,-3.808,1.37e-05,7.51e-06,0.0753,0.309,144.544,2009
5033,216120,60,0.677,0.722,7,-7.088,0.0213,0.0,0.207,0.0483,125.091,2012
5034,210720,57,0.613,0.772,0,-6.971,0.0414,0.0,0.24,0.785,164.825,1981
5035,281493,59,0.724,0.535,3,-7.616,0.0477,0.0,0.0314,0.664,133.816,1998
5036,208214,57,0.656,0.514,5,-5.27,0.0914,0.0,0.058,0.818,120.073,2018
5037,161720,31,0.331,0.961,11,-4.627,0.000146,0.0,0.322,0.882,168.355,2008
5038,215040,0,0.867,0.911,10,-7.375,0.0239,0.0,0.0491,0.675,124.81,2011
5039,157333,44,0.462,0.87,0,-6.554,0.501,0.000174,0.28,0.507,148.304,2002
5040,119360,67,0.714,0.886,11,-8.629,0.116,0.184,0.18,0.954,156.351,1960
5041,266893,75,0.657,0.629,6,-4.938,0.194,0.0,0.254,0.726,93.985,2001
5042,211226,0,0.673,0.663,5,-7.021,0.226,0.0,0.121,0.725,98.618,2017
5043,200786,0,0.674,0.772,0,-3.685,0.0864,0.0,0.308,0.402,100.039,2015
5044,351266,0,0.693,0.839,2,-9.634,0.282,3.83e-06,0.0338,0.849,126.165,1985
5045,97946,30,0.495,0.85,9,-6.884,0.2,0.0,0.227,0.9,140.059,1965
5046,253933,35,0.667,0.628,9,-5.867,0.0284,0.0,0.0339,0.285,76.0,2014
5047,171054,0,0.664,0.778,4,-5.995,0.0553,0.0,0.174,0.343,120.048,2020
5048,188238,81,0.582,0.272,2,-5.662,0.875,0.0,0.13,0.354,205.846,2015
5049,201122,0,0.694,0.712,7,-3.923,0.133,0.0,0.211,0.799,98.022,2015
5050,227266,69,0.801,0.581,5,-8.491,0.0968,0.000318,0.0971,0.656,107.545,1997
5051,180013,41,0.53,0.402,5,-14.117,0.681,0.964,0.283,0.915,166.266,1997
5052,213800,0,0.599,0.953,2,-3.39,0.00183,0.000642,0.156,0.56,104.737,2003
5053,181524,0,0.78,0.455,2,-11.291,0.035,0.00506,0.109,0.209,111.987,2021
5054,321000,21,0.686,0.454,10,-10.928,0.43,0.00021,0.286,0.645,131.977,2014
5055,147760,13,0.367,0.668,4,-10.61,0.0744,0.231,0.23,0.749,120.005,1988
5056,189693,77,0.753,0.931,2,-4.922,0.00994,0.00696,0.234,0.767,113.029,2009
5057,263173,75,0.689,0.784,2,-2.972,0.182,0.0,0.0843,0.561,99.954,2010
5058,246733,39,0.859,0.691,10,-9.224,0.0278,1.96e-05,0.198,0.78,91.454,1997
5059,265666,0,0.954,0.616,4,-11.55,0.0872,5.03e-05,0.0926,0.836,117.552,2000
5060,262400,22,0.528,0.57,1,-9.903,0.0934,0.0,0.0921,0.366,94.024,1996
5061,188615,58,0.64,0.653,5,-6.039,0.0171,0.000215,0.119,0.611,129.986,2019
5062,240706,79,0.621,0.31,9,-10.164,0.945,6.12e-05,0.117,0.125,111.893,2012
5063,148226,0,0.789,0.533,3,-10.637,0.847,2.24e-05,0.168,0.967,130.259,1960
5064,142786,81,0.573,0.683,5,-6.644,0.461,0.0,0.0935,0.817,169.519,1976
5065,197320,23,0.408,0.723,9,-5.765,0.00023,1.87e-05,0.291,0.619,170.144,2003
5066,214960,22,0.596,0.382,7,-14.186,0.115,0.00028,0.0378,0.86,91.106,1977
5067,156640,14,0.533,0.533,1,-7.92,0.293,0.0,0.0996,0.638,140.494,2011
5068,186306,52,0.719,0.736,10,-5.931,0.0252,0.000179,0.209,0.945,131.053,2008
5069,210093,0,0.672,0.731,10,-5.994,0.396,8.51e-05,0.394,0.884,89.916,2010
5070,183146,0,0.64,0.967,9,-5.279,0.000306,0.000898,0.0416,0.383,128.084,2009
5071,218493,40,0.786,0.726,0,-5.852,0.202,0.0,0.103,0.957,88.998,2002
5072,172053,0,0.752,0.832,10,-3.243,0.0833,0.000265,0.424,0.534,120.003,2010
5073,222013,72,0.657,0.655,0,-8.3,0.135,0.00303,0.102,0.668,92.259,1995
5074,177666,0,0.519,0.493,3,-10.962,0.206,0.0,0.0754,0.831,151.269,1966
5075,236773,0,0.558,0.823,10,-4.588,0.0102,9.45e-05,0.209,0.564,138.376,2003
5076,223043,0,0.536,0.715,9,-6.433,0.009,0.0,0.497,0.414,92.111,2018
5077,170400,0,0.529,0.484,2,-13.635,0.392,0.00646,0.349,0.72,122.156,1984
5078,234093,0,0.576,0.579,6,-9.628,0.16,0.0,0.0777,0.947,106.978,1976
5079,206458,28,0.505,0.34,4,-9.005,0.576,0.0,0.21,0.0916,101.993,2019
5080,242080,41,0.619,0.886,0,-5.83,0.0306,0.0303,0.552,0.399,134.003,2000
5081,123520,65,0.709,0.62,2,-9.382,0.318,0.0,0.0426,0.936,93.723,1964
5082,229026,35,0.637,0.889,6,-2.586,0.033,0.0,0.0597,0.598,118.934,2001
5083,208733,0,0.568,0.686,11,-4.901,0.133,0.0,0.11,0.4,148.294,2016
5084,174866,73,0.572,0.786,8,-8.469,0.519,0.00093,0.11,0.952,188.115,1970
5085,215720,47,0.576,0.726,11,-4.625,0.255,0.0,0.108,0.582,136.802,2013
5086,258266,87,0.491,0.693,0,-6.487,0.211,6.92e-06,0.325,0.412,90.027,2015
5087,231266,0,0.697,0.7,7,-6.651,0.157,0.0,0.217,0.577,123.013,2016
5088,318666,23,0.2,0.815,7,-5.965,0.000212,1.74e-05,0.0964,0.412,164.556,2000
5089,210480,0,0.445,0.59,9,-7.04,0.488,0.000508,0.0963,0.645,114.761,2008
5090,166680,29,0.613,0.555,9,-9.801,0.58,1.64e-06,0.119,0.556,127.267,1967
5091,295333,47,0.393,0.765,11,-5.924,0.0172,0.0,0.227,0.274,81.088,1999
5092,213309,79,0.781,0.768,11,-5.991,0.0119,4.91e-06,0.325,0.486,123.07,2018
5093,288000,64,0.547,0.397,2,-10.463,0.387,0.0,0.14,0.277,134.346,1993
5094,141000,35,0.862,0.645,11,-8.288,0.0115,0.0,0.206,0.552,140.117,2021
5095,323685,0,0.608,0.855,1,-6.953,0.855,0.0,0.246,0.825,123.459,2015
5096,273800,0,0.561,0.436,1,-8.375,0.554,0.0,0.217,0.308,96.032,2007
5097,170213,52,0.831,0.38,0,-12.83,0.565,0.0,0.346,0.867,117.683,1990
5098,239640,64,0.401,0.706,8,-7.554,0.00415,0.0,0.0916,0.458,168.669,1995
5099,232053,21,0.612,0.701,5,-9.989,0.583,6.12e-05,0.0418,0.81,91.192,2007
5100,208666,0,0.458,0.623,5,-7.109,0.322,5.08e-06,0.11,0.417,147.635,2015
5101,195920,40,0.563,0.324,7,-14.033,0.694,0.0,0.404,0.467,103.495,1970
5102,231800,28,0.408,0.282,8,-7.534,0.891,0.00346,0.099,0.347,123.351,1993
5103,297973,49,0.875,0.843,7,-3.772,0.00469,0.00381,0.106,0.733,110.792,2001
5104,196093,16,0.405,0.761,9,-4.904,0.000262,1.78e-05,0.593,0.635,170.119,2007
5105,282400,0,0.476,0.66,0,-7.935,0.0179,4.67e-06,0.334,0.503,177.771,2011
5106,229112,46,0.704,0.907,1,-6.408,0.11,0.00982,0.334,0.712,95.023,2008
5107,261385,66,0.197,0.796,2,-7.335,0.000541,0.417,0.187,0.522,175.02,1976
5108,280000,80,0.776,0.763,5,-8.124,0.182,0.00647,0.077,0.82,128.433,1986
5109,192103,67,0.61,0.611,0,-4.652,0.0129,0.0,0.174,0.417,104.943,2023
5110,255373,84,0.458,0.795,0,-3.265,0.00316,0.000202,0.0756,0.513,123.229,1999
5111,535333,63,0.584,0.975,11,-6.534,0.141,0.501,0.101,0.876,138.341,1970
5112,145746,74,0.49,0.715,7,-5.549,0.386,0.0,0.311,0.866,130.726,2000
5113,302146,61,0.417,0.824,11,-7.36,0.000239,0.0545,0.0725,0.4,157.92,2017
5114,228093,1,0.73,0.77,8,-5.114,0.138,0.0,0.0473,0.507,104.948,2011
5115,281493,0,0.603,0.939,5,-5.498,0.0037,0.0,0.0651,0.61,144.052,1990
5116,281429,49,0.666,0.93,3,-4.201,0.0257,0.012,0.054,0.461,127.978,2011
5117,273533,0,0.481,0.865,7,-5.498,0.0204,1.24e-06,0.17,0.241,92.086,1998
5118,239600,0,0.601,0.643,2,-5.828,0.112,0.00209,0.088,0.552,128.262,1996
5119,178373,72,0.779,0.705,0,-3.895,0.369,7.91e-06,0.124,0.946,101.022,2020
5120,293946,55,0.745,0.579,1,-5.771,0.0354,0.0118,0.246,0.645,97.002,2018
5121,300048,39,0.838,0.376,1,-13.313,0.0151,0.0127,0.0545,0.83,114.055,1986
5122,171632,0,0.596,0.934,6,-3.154,0.03,0.0,0.288,0.658,129.03,2008
5123,273933,69,0.528,0.233,8,-15.362,0.726,0.000108,0.122,0.208,89.044,1970
5124,222666,59,0.702,0.796,10,-6.99,0.0759,0.00253,0.109,0.607,129.878,2004
5125,164866,63,0.525,0.882,5,-4.479,0.0252,0.0,0.101,0.623,101.674,2010
5126,238400,0,0.319,0.337,1,-7.73,0.573,0.0,0.0863,0.282,101.836,2014
5127,176466,47,0.765,0.586,7,-10.332,0.734,0.00218,0.113,0.943,105.567,1970
5128,236133,82,0.646,0.77,2,-6.596,0.00249,0.0,0.0715,0.681,99.165,2003
5129,228560,38,0.581,0.782,6,-10.933,0.0529,0.0,0.0591,0.847,101.186,1994
5130,194920,0,0.778,0.524,9,-11.775,0.0808,0.9,0.108,0.96,134.561,2009
5131,208316,13,0.509,0.79,6,-3.782,0.332,6.67e-05,0.316,0.638,127.946,2012
5132,215667,0,0.549,0.654,1,-5.542,0.107,0.0,0.316,0.3,77.457,2016
5133,190946,85,0.579,0.904,5,-2.729,0.193,0.0,0.064,0.681,82.014,2018
5134,237520,48,0.667,0.719,7,-5.371,0.00285,8.1e-05,0.0736,0.717,100.021,2020
5135,248466,75,0.322,0.28,6,-9.367,0.468,1.1e-06,0.102,0.175,85.794,2015
5136,141333,43,0.604,0.962,2,-3.98,0.0182,0.00054,0.152,0.962,90.642,2001
5137,245400,51,0.761,0.716,10,-5.8,0.396,0.0,0.0771,0.649,119.41,1999
5138,204266,0,0.489,0.736,1,-6.654,0.436,0.0,0.153,0.529,101.782,2013
5139,298640,51,0.226,0.823,2,-5.425,0.000132,6.41e-05,0.0891,0.406,183.809,1995
5140,253933,0,0.644,0.518,7,-10.02,0.00646,1.33e-06,0.158,0.464,169.799,2004
5141,246413,47,0.499,0.583,7,-9.191,0.464,0.00747,0.0971,0.194,151.999,2005
5142,184160,64,0.685,0.594,2,-10.906,0.294,3.69e-06,0.358,0.853,121.761,1986
5143,235813,0,0.863,0.657,7,-7.295,0.264,0.00619,0.0713,0.829,115.958,2017
5144,146933,14,0.642,0.74,6,-5.826,0.737,3.66e-06,0.23,0.841,130.301,2018
5145,165266,39,0.638,0.47,0,-8.814,0.673,0.00704,0.0912,0.921,149.364,1965
5146,207213,73,0.55,0.952,8,-4.664,0.000193,0.000666,0.0614,0.391,127.804,2005
5147,226680,71,0.436,0.893,9,-4.18,0.000362,0.0,0.103,0.0794,124.113,2011
5148,192560,49,0.62,0.81,10,-6.773,0.00707,0.000169,0.336,0.66,146.29,2010
5149,241786,0,0.544,0.509,5,-5.198,0.822,7.63e-05,0.107,0.149,117.921,2004
5150,238266,84,0.71,0.799,6,-4.897,0.22,0.000602,0.349,0.725,120.372,1983
5151,216186,49,0.581,0.586,6,-6.636,0.319,0.0,0.11,0.389,132.851,2015
5152,208466,16,0.306,0.512,0,-8.512,0.125,1.63e-05,0.63,0.299,181.935,2007
5153,185866,47,0.502,0.965,10,-2.946,0.053,0.0,0.34,0.962,192.811,1981
5154,205720,6,0.576,0.97,1,-3.625,0.0264,0.0,0.275,0.342,148.051,2008
5155,189000,54,0.643,0.711,2,-6.77,0.414,0.0,0.229,0.411,122.737,1980
5156,236656,30,0.787,0.638,7,-10.26,0.0576,4.38e-05,0.0515,0.923,120.074,2015
5157,207106,45,0.616,0.835,9,-3.518,0.0102,0.0,0.231,0.575,110.032,2009
5158,233133,43,0.655,0.755,5,-9.802,0.0187,0.00108,0.0973,0.674,117.686,1979
5159,253066,18,0.848,0.594,5,-12.072,0.0705,0.306,0.264,0.875,119.803,1988
5160,222800,47,0.763,0.645,0,-10.608,0.118,0.00283,0.306,0.593,126.967,2002
5161,159853,66,0.458,0.801,9,-7.83,0.691,0.0,0.328,0.93,160.547,1962
5162,254386,42,0.665,0.932,7,-5.99,0.000811,0.164,0.122,0.801,130.04,2006
5163,262066,49,0.678,0.856,0,-6.296,0.139,0.031,0.134,0.681,138.141,1983
5164,190730,0,0.74,0.817,2,-4.35,0.0224,0.0,0.0643,0.47,118.029,2018
5165,206666,48,0.643,0.934,11,-3.579,0.000171,0.00379,0.218,0.638,114.821,1997
5166,221773,57,0.717,0.382,4,-7.782,0.83,0.0,0.0986,0.358,130.843,2013
5167,176666,38,0.582,0.572,0,-10.711,0.323,0.0,0.0541,0.506,120.376,1971
5168,253281,3,0.232,0.938,1,-3.84,1.41e-05,4.81e-05,0.0835,0.476,156.886,2021
5169,165386,76,0.732,0.458,5,-7.225,0.447,0.0,0.136,0.661,98.938,2017
5170,191000,49,0.702,0.358,1,-14.212,0.702,0.0,0.123,0.92,126.818,1990
5171,231146,64,0.687,0.771,6,-4.424,0.164,2.46e-05,0.112,0.445,129.964,2008
5172,143374,3,0.804,0.419,3,-10.729,0.714,0.0,0.0486,0.962,123.839,2015
5173,226346,24,0.567,0.919,7,-4.425,0.0108,0.0106,0.0819,0.593,116.033,2011
5174,264453,51,0.629,0.819,0,-6.181,0.229,0.00706,0.169,0.468,162.048,2012
5175,220290,0,0.622,0.609,0,-6.702,0.0455,0.0,0.0903,0.398,95.955,2017
5176,211480,6,0.584,0.788,2,-4.265,0.00635,0.0,0.11,0.43,129.002,2008
5177,298853,0,0.64,0.889,2,-3.073,0.107,0.0,0.339,0.436,99.931,2006
5178,269493,0,0.781,0.745,4,-5.81,0.198,1.14e-05,0.36,0.326,129.998,2010
5179,192373,0,0.776,0.985,0,-3.549,0.0894,0.854,0.337,0.96,130.007,2005
5180,232520,52,0.676,0.807,5,-5.131,0.0284,0.0,0.0701,0.443,95.956,2011
5181,203893,70,0.795,0.564,7,-10.482,0.0934,0.000531,0.0631,0.961,124.166,2009
5182,195880,0,0.44,0.818,2,-5.077,0.00131,5.14e-05,0.273,0.32,95.093,2003
5183,216773,80,0.592,0.355,9,-14.051,0.478,0.0,0.0585,0.499,133.032,1968
5184,234706,68,0.284,0.704,2,-7.276,0.00583,0.000115,0.0424,0.1,191.702,2017
5185,183560,0,0.611,0.638,1,-8.214,0.362,5.06e-06,0.17,0.76,112.952,1976
5186,342040,56,0.794,0.32,1,-12.92,0.853,0.134,0.112,0.241,174.088,2020
5187,310893,0,0.628,0.6,11,-16.276,0.0293,0.000136,0.0653,0.692,136.225,1987
5188,238426,46,0.736,0.761,4,-5.449,0.0966,0.0,0.0823,0.114,119.999,2015
5189,206533,69,0.739,0.448,10,-10.28,0.189,0.0,0.118,0.553,81.044,2017
5190,173120,27,0.636,0.798,2,-4.7,0.000221,1.03e-05,0.0315,0.86,122.004,2013
5191,192160,51,0.635,0.609,5,-5.575,0.0052,0.0,0.21,0.47,105.017,2021
5192,228004,51,0.744,0.916,0,-4.911,0.0354,0.0,0.253,0.966,79.456,2018
5193,269000,85,0.618,0.938,9,-3.442,0.0179,0.0,0.167,0.875,91.455,2002
5194,251333,1,0.61,0.582,0,-10.422,0.119,3.76e-05,0.12,0.781,82.492,1971
5195,153333,69,0.566,0.49,0,-10.867,0.791,1.42e-05,0.0919,0.847,134.934,1964
5196,228361,0,0.51,0.692,0,-5.825,0.00451,0.0,0.138,0.209,102.42,2016
5197,261320,62,0.764,0.487,0,-6.734,0.25,0.0,0.184,0.352,116.027,2007
5198,181805,70,0.667,0.583,11,-5.127,0.231,4.48e-05,0.181,0.187,92.043,2020
5199,258480,35,0.699,0.851,0,-4.886,0.0276,0.0,0.167,0.399,118.164,1990
5200,194480,7,0.501,0.9,11,-4.366,0.0586,0.0,0.218,0.943,160.096,2015
5201,211440,46,0.791,0.721,6,-5.588,0.259,0.0,0.104,0.66,87.032,2010
5202,157133,15,0.52,0.446,0,-17.329,0.146,0.0,0.0937,0.959,164.413,2005
5203,256453,63,0.604,0.778,0,-5.686,0.00726,1.33e-05,0.114,0.419,100.155,2002
5204,269573,66,0.704,0.544,4,-11.402,0.0873,1.66e-05,0.041,0.628,120.717,1986
5205,247733,64,0.41,0.361,5,-14.061,0.431,0.000174,0.0779,0.134,120.0,1973
5206,260306,57,0.85,0.797,10,-7.429,0.0964,8.38e-06,0.34,0.63,99.615,2004
5207,192376,0,0.885,0.801,11,-4.716,0.225,1.65e-06,0.0733,0.466,95.011,2016
5208,227240,67,0.552,0.873,0,-6.065,0.00137,0.000273,0.0966,0.62,125.059,2022
5209,175093,77,0.494,0.939,1,-3.127,0.00666,0.0,0.139,0.893,177.751,2002
5210,219013,49,0.738,0.468,11,-14.148,0.117,0.0136,0.0486,0.9,107.111,2010
5211,233712,70,0.825,0.652,1,-3.183,0.581,0.0,0.0931,0.931,95.977,2017
5212,149951,54,0.778,0.307,10,-9.356,0.892,0.000287,0.0985,0.699,92.299,1975
5213,193923,66,0.623,0.851,7,-3.111,0.0228,0.0,0.12,0.4,100.063,2018
5214,199653,52,0.451,0.62,8,-5.609,0.145,0.0239,0.0677,0.5,123.487,1969
5215,221053,65,0.492,0.535,3,-7.263,0.187,0.0,0.128,0.117,83.033,2003
5216,156800,73,0.901,0.934,11,-2.345,0.00794,7.68e-05,0.194,0.868,150.037,2017
5217,205560,74,0.759,0.678,9,-5.148,0.23,0.0,0.15,0.327,89.64,2002
5218,264000,16,0.736,0.719,7,-8.11,0.291,0.00201,0.0926,0.355,112.016,1994
5219,199481,0,0.645,0.861,9,-5.301,0.108,0.00215,0.59,0.248,123.988,2011
5220,218749,10,0.577,0.867,11,-5.249,0.0205,0.0,0.0867,0.728,132.042,2011
5221,184414,0,0.754,0.399,9,-14.03,0.321,1.03e-06,0.102,0.76,121.666,1979
5222,271533,0,0.367,0.443,7,-10.11,0.0472,1.46e-06,0.344,0.149,93.93,1994
5223,213573,40,0.596,0.827,7,-6.037,0.0788,0.00699,0.122,0.508,151.588,1996
5224,197906,39,0.622,0.887,10,-4.321,0.102,0.0,0.368,0.907,170.854,1993
5225,200466,45,0.669,0.533,0,-14.096,0.261,0.0,0.156,0.847,92.273,1971
5226,216880,50,0.614,0.782,3,-9.974,0.0126,0.00191,0.295,0.761,131.901,1988
5227,179573,34,0.585,0.693,0,-5.524,0.0142,3.59e-06,0.244,0.723,97.439,2007
5228,286160,0,0.642,0.875,9,-5.215,0.00136,0.000192,0.0596,0.735,134.022,2010
5229,167266,18,0.841,0.748,2,-6.279,0.248,0.0,0.0526,0.872,120.859,2007
5230,211935,0,0.877,0.658,11,-6.055,0.163,0.0,0.0967,0.693,123.994,2016
5231,274533,62,0.697,0.608,4,-10.976,0.0295,0.0,0.276,0.725,133.879,1992
5232,186977,0,0.441,0.798,8,-4.051,0.0934,0.0,0.747,0.656,173.935,2015
5233,243240,0,0.593,0.867,2,-7.46,0.0206,3.14e-05,0.0878,0.514,133.928,1997
5234,215360,76,0.56,0.857,4,-4.145,0.0594,0.0,0.381,0.432,119.975,2015
5235,233200,49,0.644,0.887,11,-6.449,0.0171,0.000602,0.0706,0.886,113.535,2005
5236,228533,61,0.592,0.926,7,-3.469,0.0775,0.0,0.187,0.432,99.018,2011
